Country,EdLevel,YearsCodePro,Salary,lat,lon
Sweden,Less than a Bachelors,13.0,67044.0,62.811484968080336,16.59626584684802
United Kingdom,Bachelor’s degree,4.0,35179.0,53.91477348053706,-2.8531353951805545
Canada,Bachelor’s degree,22.0,104633.0,61.46907614534896,-98.14238137209708
India,Bachelor’s degree,8.0,85122.0,22.92500640740852,79.59370376325381
Brazil,Post grad,4.0,62820.0,-10.806773643498916,-53.05434003576711
France,Master’s degree,7.0,85315.0,42.46070432663372,-2.8766966992706267
Germany,Bachelor’s degree,3.0,17916.0,51.13372269040778,10.288485092742851
Canada,Bachelor’s degree,4.0,66372.0,61.46907614534896,-98.14238137209708
Australia,Master’s degree,3.0,47063.0,-25.730654779726077,134.50277547536595
Canada,Less than a Bachelors,16.0,85893.0,61.46907614534896,-98.14238137209708
India,Less than a Bachelors,8.0,34822.0,22.92500640740852,79.59370376325381
United Kingdom,Less than a Bachelors,0.5,36180.0,53.91477348053706,-2.8531353951805545
Poland,Master’s degree,5.0,27756.0,52.14826021933187,19.31101430844868
Spain,Post grad,2.0,57588.0,40.348656106226734,-3.6170206023873743
Portugal,Less than a Bachelors,3.0,17916.0,39.63404977497817,-8.055765588295687
United Kingdom,Bachelor’s degree,24.0,226151.0,53.91477348053706,-2.8531353951805545
Switzerland,Bachelor’s degree,4.0,101351.0,46.79173768366762,8.118300613385486
United Kingdom,Post grad,37.0,125639.0,53.91477348053706,-2.8531353951805545
Poland,Master’s degree,13.0,104063.0,52.14826021933187,19.31101430844868
Norway,Master’s degree,26.0,46044.0,69.15685630975351,15.468119955206761
Italy,Master’s degree,3.0,40525.0,42.751183052964265,12.140788372235871
Portugal,Less than a Bachelors,3.0,24528.0,39.63404977497817,-8.055765588295687
Germany,Master’s degree,5.0,53748.0,51.13372269040778,10.288485092742851
Russia,Master’s degree,8.0,43644.0,61.98084075071274,96.87522325596434
Switzerland,Bachelor’s degree,8.0,139616.0,46.79173768366762,8.118300613385486
Russia,Bachelor’s degree,5.0,15600.0,61.98084075071274,96.87522325596434
Brazil,Bachelor’s degree,8.0,38431.0,-10.806773643498916,-53.05434003576711
Bulgaria,Less than a Bachelors,1.0,19565.0,42.7531187620217,25.19511095327711
United States of America,Bachelor’s degree,15.0,100000.0,45.70562800215178,-112.5994359115045
United Kingdom,Master’s degree,8.0,125639.0,53.91477348053706,-2.8531353951805545
Canada,Bachelor’s degree,24.0,85893.0,61.46907614534896,-98.14238137209708
Germany,Master’s degree,4.0,85315.0,51.13372269040778,10.288485092742851
Portugal,Less than a Bachelors,10.0,26661.0,39.63404977497817,-8.055765588295687
Germany,Bachelor’s degree,3.0,51192.0,51.13372269040778,10.288485092742851
United States of America,Master’s degree,11.0,190000.0,45.70562800215178,-112.5994359115045
Portugal,Bachelor’s degree,10.0,53322.0,39.63404977497817,-8.055765588295687
Bulgaria,Master’s degree,12.0,26172.0,42.7531187620217,25.19511095327711
United States of America,Less than a Bachelors,11.0,98000.0,45.70562800215178,-112.5994359115045
Spain,Bachelor’s degree,2.0,37325.0,40.348656106226734,-3.6170206023873743
Italy,Less than a Bachelors,16.0,56521.0,42.751183052964265,12.140788372235871
Germany,Bachelor’s degree,10.0,106644.0,51.13372269040778,10.288485092742851
Netherlands,Less than a Bachelors,17.0,138637.0,52.298700374441786,5.512217100965399
Turkey,Bachelor’s degree,3.0,24000.0,39.06837194061471,35.116900150938406
United Kingdom,Bachelor’s degree,5.0,69102.0,53.91477348053706,-2.8531353951805545
Brazil,Bachelor’s degree,10.0,60000.0,-10.806773643498916,-53.05434003576711
United States of America,Bachelor’s degree,30.0,120000.0,45.70562800215178,-112.5994359115045
Brazil,Bachelor’s degree,10.0,67308.0,-10.806773643498916,-53.05434003576711
United States of America,Master’s degree,1.0,90000.0,45.70562800215178,-112.5994359115045
India,Master’s degree,8.0,68355.0,22.92500640740852,79.59370376325381
Canada,Bachelor’s degree,9.0,99167.0,61.46907614534896,-98.14238137209708
United States of America,Less than a Bachelors,28.0,150000.0,45.70562800215178,-112.5994359115045
Brazil,Bachelor’s degree,23.0,44868.0,-10.806773643498916,-53.05434003576711
United States of America,Less than a Bachelors,0.5,60000.0,45.70562800215178,-112.5994359115045
Germany,Bachelor’s degree,5.0,51192.0,51.13372269040778,10.288485092742851
Spain,Post grad,5.0,24528.0,40.348656106226734,-3.6170206023873743
India,Bachelor’s degree,7.0,14187.0,22.92500640740852,79.59370376325381
Netherlands,Master’s degree,9.0,106644.0,52.298700374441786,5.512217100965399
Poland,Master’s degree,16.0,41628.0,52.14826021933187,19.31101430844868
Germany,Master’s degree,4.0,43512.0,51.13372269040778,10.288485092742851
Sweden,Less than a Bachelors,7.0,70704.0,62.811484968080336,16.59626584684802
United Kingdom,Bachelor’s degree,28.0,150767.0,53.91477348053706,-2.8531353951805545
Argentina,Less than a Bachelors,25.0,53520.0,-35.4468214894951,-65.17536077114173
Romania,Master’s degree,4.0,25884.0,45.857101035738005,24.943252494635377
Turkey,Bachelor’s degree,5.0,13524.0,39.06837194061471,35.116900150938406
Italy,Master’s degree,13.0,74651.0,42.751183052964265,12.140788372235871
Turkey,Bachelor’s degree,3.0,17292.0,39.06837194061471,35.116900150938406
Israel,Bachelor’s degree,6.0,154248.0,31.4849193900197,35.003851206429005
Germany,Master’s degree,5.0,13864.0,51.13372269040778,10.288485092742851
Hungary,Bachelor’s degree,10.0,36828.0,47.19995117195427,19.357628627745918
Brazil,Bachelor’s degree,4.0,69876.0,-10.806773643498916,-53.05434003576711
Denmark,Bachelor’s degree,6.0,92916.0,56.06393446179454,9.876372937675002
Brazil,Bachelor’s degree,1.0,12768.0,-10.806773643498916,-53.05434003576711
Chile,Master’s degree,13.0,59032.0,-39.04701430994844,-71.5206439451643
United States of America,Bachelor’s degree,11.0,135000.0,45.70562800215178,-112.5994359115045
India,Bachelor’s degree,3.0,13932.0,22.92500640740852,79.59370376325381
United Kingdom,Master’s degree,8.0,175895.0,53.91477348053706,-2.8531353951805545
Israel,Bachelor’s degree,25.0,197292.0,31.4849193900197,35.003851206429005
South Africa,Bachelor’s degree,4.0,18966.0,-28.947033259979115,25.048013879861678
Brazil,Bachelor’s degree,10.0,25740.0,-10.806773643498916,-53.05434003576711
Canada,Post grad,1.0,35138.0,61.46907614534896,-98.14238137209708
Romania,Bachelor’s degree,12.0,88008.0,45.857101035738005,24.943252494635377
United States of America,Less than a Bachelors,16.0,175000.0,45.70562800215178,-112.5994359115045
Ireland,Bachelor’s degree,2.0,53322.0,53.18059120995006,-8.010236544877012
United States of America,Less than a Bachelors,24.0,152400.0,45.70562800215178,-112.5994359115045
United Kingdom,Master’s degree,8.0,79153.0,53.91477348053706,-2.8531353951805545
United States of America,Master’s degree,1.0,160000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,20.0,97600.0,61.46907614534896,-98.14238137209708
United States of America,Master’s degree,15.0,170000.0,45.70562800215178,-112.5994359115045
Hungary,Bachelor’s degree,5.0,46872.0,47.19995117195427,19.357628627745918
Turkey,Master’s degree,10.0,24804.0,39.06837194061471,35.116900150938406
France,Master’s degree,14.0,57588.0,42.46070432663372,-2.8766966992706267
United States of America,Less than a Bachelors,5.0,190000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,21.0,185000.0,45.70562800215178,-112.5994359115045
Argentina,Bachelor’s degree,9.0,30000.0,-35.4468214894951,-65.17536077114173
Denmark,Less than a Bachelors,25.0,94639.0,56.06393446179454,9.876372937675002
Mexico,Less than a Bachelors,5.0,31908.0,23.935371902244835,-102.5763495239869
United States of America,Master’s degree,4.0,120000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,7.0,150000.0,45.70562800215178,-112.5994359115045
Canada,Master’s degree,3.0,54659.0,61.46907614534896,-98.14238137209708
United States of America,Less than a Bachelors,21.0,60000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,12.0,200000.0,45.70562800215178,-112.5994359115045
Brazil,Bachelor’s degree,3.0,60000.0,-10.806773643498916,-53.05434003576711
Italy,Master’s degree,0.5,29860.0,42.751183052964265,12.140788372235871
United States of America,Master’s degree,2.0,93000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,4.0,103000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,38.0,100000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,4.0,84000.0,45.70562800215178,-112.5994359115045
Spain,Less than a Bachelors,6.0,53322.0,40.348656106226734,-3.6170206023873743
United States of America,Bachelor’s degree,18.0,140000.0,45.70562800215178,-112.5994359115045
United States of America,Post grad,8.0,160000.0,45.70562800215178,-112.5994359115045
Russia,Bachelor’s degree,14.0,68076.0,61.98084075071274,96.87522325596434
United States of America,Bachelor’s degree,20.0,90000.0,45.70562800215178,-112.5994359115045
Canada,Master’s degree,8.0,85893.0,61.46907614534896,-98.14238137209708
Spain,Bachelor’s degree,13.0,106644.0,40.348656106226734,-3.6170206023873743
Hungary,Master’s degree,7.0,30492.0,47.19995117195427,19.357628627745918
United States of America,Bachelor’s degree,17.0,160000.0,45.70562800215178,-112.5994359115045
Canada,Less than a Bachelors,14.0,78084.0,61.46907614534896,-98.14238137209708
Mexico,Bachelor’s degree,10.0,86400.0,23.935371902244835,-102.5763495239869
United States of America,Bachelor’s degree,10.0,158000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,5.0,70276.0,61.46907614534896,-98.14238137209708
Brazil,Master’s degree,26.0,39888.0,-10.806773643498916,-53.05434003576711
Argentina,Less than a Bachelors,1.0,14136.0,-35.4468214894951,-65.17536077114173
United Kingdom,Bachelor’s degree,3.0,40205.0,53.91477348053706,-2.8531353951805545
United Kingdom,Bachelor’s degree,8.0,86691.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,12.0,167000.0,45.70562800215178,-112.5994359115045
Chile,Post grad,11.0,22404.0,-39.04701430994844,-71.5206439451643
United Kingdom,Bachelor’s degree,3.0,75384.0,53.91477348053706,-2.8531353951805545
United States of America,Less than a Bachelors,10.0,80000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,4.0,50256.0,53.91477348053706,-2.8531353951805545
France,Bachelor’s degree,9.0,50123.0,42.46070432663372,-2.8766966992706267
United Kingdom,Bachelor’s degree,6.0,75384.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,15.0,200000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,7.0,139927.0,61.46907614534896,-98.14238137209708
United States of America,Bachelor’s degree,2.0,115000.0,45.70562800215178,-112.5994359115045
Poland,Master’s degree,4.0,12719.0,52.14826021933187,19.31101430844868
Switzerland,Bachelor’s degree,14.0,134445.0,46.79173768366762,8.118300613385486
United Kingdom,Less than a Bachelors,27.0,67845.0,53.91477348053706,-2.8531353951805545
Canada,Bachelor’s degree,9.0,78084.0,61.46907614534896,-98.14238137209708
Germany,Master’s degree,3.0,85315.0,51.13372269040778,10.288485092742851
United States of America,Bachelor’s degree,3.0,92000.0,45.70562800215178,-112.5994359115045
Bulgaria,Less than a Bachelors,3.0,32712.0,42.7531187620217,25.19511095327711
Hungary,Master’s degree,11.0,33480.0,47.19995117195427,19.357628627745918
Netherlands,Bachelor’s degree,2.0,46583.0,52.298700374441786,5.512217100965399
Spain,Bachelor’s degree,3.0,40759.0,40.348656106226734,-3.6170206023873743
United States of America,Less than a Bachelors,23.0,160000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,24.0,75384.0,53.91477348053706,-2.8531353951805545
United States of America,Post grad,20.0,175000.0,45.70562800215178,-112.5994359115045
Sweden,Bachelor’s degree,5.0,40224.0,62.811484968080336,16.59626584684802
United States of America,Post grad,10.0,165000.0,45.70562800215178,-112.5994359115045
United Kingdom,Bachelor’s degree,1.0,31410.0,53.91477348053706,-2.8531353951805545
India,Master’s degree,3.0,23215.0,22.92500640740852,79.59370376325381
Mexico,Bachelor’s degree,4.0,30108.0,23.935371902244835,-102.5763495239869
United States of America,Master’s degree,40.0,150000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,16.0,117000.0,45.70562800215178,-112.5994359115045
Sweden,Master’s degree,28.0,65820.0,62.811484968080336,16.59626584684802
United States of America,Less than a Bachelors,7.0,110000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,12.0,150000.0,45.70562800215178,-112.5994359115045
Canada,Bachelor’s degree,1.0,62467.0,61.46907614534896,-98.14238137209708
Spain,Master’s degree,5.0,58654.0,40.348656106226734,-3.6170206023873743
South Africa,Less than a Bachelors,6.0,50832.0,-28.947033259979115,25.048013879861678
Italy,Bachelor’s degree,9.0,29327.0,42.751183052964265,12.140788372235871
Brazil,Bachelor’s degree,5.0,34896.0,-10.806773643498916,-53.05434003576711
United States of America,Less than a Bachelors,6.0,160000.0,45.70562800215178,-112.5994359115045
United States of America,Master’s degree,24.0,103000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,15.0,140000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,42.0,115000.0,45.70562800215178,-112.5994359115045
Denmark,Bachelor’s degree,5.0,103248.0,56.06393446179454,9.876372937675002
United States of America,Master’s degree,3.0,85000.0,45.70562800215178,-112.5994359115045
Israel,Less than a Bachelors,12.0,35868.0,31.4849193900197,35.003851206429005
Russia,Post grad,2.0,19116.0,61.98084075071274,96.87522325596434
United States of America,Bachelor’s degree,5.0,125000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,10.0,170000.0,45.70562800215178,-112.5994359115045
United Kingdom,Post grad,24.0,69102.0,53.91477348053706,-2.8531353951805545
United States of America,Bachelor’s degree,6.0,95000.0,45.70562800215178,-112.5994359115045
Mexico,Less than a Bachelors,7.0,33120.0,23.935371902244835,-102.5763495239869
Japan,Bachelor’s degree,6.0,47052.0,37.66311081170466,138.06496213270776
United States of America,Master’s degree,3.0,101000.0,45.70562800215178,-112.5994359115045
Belgium,Bachelor’s degree,2.0,38388.0,50.65244095902296,4.580834113854935
United Kingdom,Less than a Bachelors,13.0,59050.0,53.91477348053706,-2.8531353951805545
United Kingdom,Less than a Bachelors,10.0,125639.0,53.91477348053706,-2.8531353951805545
United States of America,Less than a Bachelors,23.0,148000.0,45.70562800215178,-112.5994359115045
Norway,Bachelor’s degree,25.0,82964.0,69.15685630975351,15.468119955206761
United States of America,Bachelor’s degree,6.0,180000.0,45.70562800215178,-112.5994359115045
Spain,Post grad,14.0,25594.0,40.348656106226734,-3.6170206023873743
Australia,Master’s degree,6.0,60150.0,-25.730654779726077,134.50277547536595
United States of America,Bachelor’s degree,19.0,95000.0,45.70562800215178,-112.5994359115045
Italy,Less than a Bachelors,1.0,27727.0,42.751183052964265,12.140788372235871
United States of America,Bachelor’s degree,4.0,125000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,10.0,90000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,6.0,110000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,4.0,95000.0,45.70562800215178,-112.5994359115045
Japan,Less than a Bachelors,4.0,28236.0,37.66311081170466,138.06496213270776
United States of America,Bachelor’s degree,7.0,124000.0,45.70562800215178,-112.5994359115045
United States of America,Bachelor’s degree,18.0,110000.0,45.70562800215178,-112.5994359115045
